"06 NOV 2025","16:24:25","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 11/01/22 through 10/31/23",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"SC7633","06/09/23","SRVCE","77950","NAGLE SIGNS  INC.","105.00","96.21","8.79","8.37","","HOUSE","","","","","","474","LUETHJE AUTO SALES","MARSHALLTOWN","IA",
"SC7637","07/19/23","SRVCE","77950","NAGLE SIGNS  INC.","157.50","144.80","12.70","8.06","","HOUSE","","","","","","392","TACO JOHN´S","GRINNELL","IA",
"SC7638","07/19/23","SRVCE","77950","NAGLE SIGNS  INC.","771.64","703.24","68.40","8.86","","HOUSE","","","","","","275","MENARDS - NAGLE SIGNS","MARSHALLTOWN","IA",
"SC7643","06/16/23","SRVCE","77950","NAGLE SIGNS  INC.","105.00","144.80","-39.80","-37.90","","HOUSE","","","","","","475","KWIK STAR # 1155 - NAGLE SIGNS","PLEASANT HILL","IA",
"SC7645","06/07/23","SRVCE","77950","NAGLE SIGNS  INC.","70.00","64.38","5.62","8.03","","HOUSE","","","","","","475","KWIK STAR # 1155 - NAGLE SIGNS","PLEASANT HILL","IA",
"SC7651","06/30/23","SRVCE","77950","NAGLE SIGNS  INC.","262.50","241.33","21.17","8.06","","HOUSE","","","","","","168","KUM & GO","GRINNELL","IA",
"SC7655","06/16/23","SRVCE","77950","NAGLE SIGNS  INC.","210.00","193.05","16.95","8.07","","HOUSE","","","","","","470","KWIK STAR #1180","PERRY","IA",
"SC7656","06/13/23","SRVCE","77950","NAGLE SIGNS  INC.","105.00","96.53","8.47","8.07","","HOUSE","","","","","","10","KUM & GO","DESOTO","IA",
"SC7657","06/30/23","SRVCE","77950","NAGLE SIGNS  INC.","140.00","128.70","11.30","8.07","","HOUSE","","","","","","120","KUM & GO- NAGLE SIGNS","WAUKEE","IA",
"SC7658","06/14/23","SRVCE","77950","NAGLE SIGNS  INC.","140.00","128.70","11.30","8.07","","HOUSE","","","","","","344","KUM & GO - NAGLE SIGNS","STORY CITY","IA",
"SC7660","06/21/23","SRVCE","77950","NAGLE SIGNS  INC.","70.00","48.28","21.72","31.03","","HOUSE","","","","","","478","NUCARA PHARMACY","MARSHALLTOWN","IA",
"SC7667","06/21/23","SRVCE","77950","NAGLE SIGNS  INC.","70.00","64.35","5.65","8.07","","HOUSE","","","","","","419","MARSHALLTOWN ARTS & CIVIC CENTER - NAGLE SGINS","MARSHALLTOWN","IA",
"SC7671","06/26/23","SRVCE","77950","NAGLE SIGNS  INC.","210.00","196.56","13.44","6.40","","HOUSE","","","","","","479","MC FARLAND CLINIC - NAGLE SIGNS","MARSHALLTOWN","IA",
"SC7673","08/09/23","SRVCE","77950","NAGLE SIGNS  INC.","637.65","659.88","-22.23","-3.49","","HOUSE","","","","","","480","MIDLAND PRAIRIE VETERINARY SERVICES- NAGLE SIGNS","HUXLEY","IA",
"SC7675","06/27/23","SRVCE","77950","NAGLE SIGNS  INC.","262.50","241.33","21.17","8.06","","HOUSE","","","","","","178","KUM & GO - NAGLE SIGNS","NEOLA","IA",
"SC7677","06/30/23","SRVCE","77950","NAGLE SIGNS  INC.","143.03","126.95","16.08","11.24","","HOUSE","","","","","","166","PET SUPPLIES PLUS - NAGLE SIGNS","ALTOONA","IA",
"SC7685","07/11/23","SRVCE","77950","NAGLE SIGNS  INC.","140.00","128.70","11.30","8.07","","HOUSE","","","","","","162","KUM & GO #184 - NAGLE SIGNS","ALTOONA","IA",
"SC7688","07/12/23","SRVCE","77950","NAGLE SIGNS  INC.","2362.50","2058.58","303.92","12.86","","HOUSE","","","","","","481","DAYS INN- NAGLE SIGNS","DUBUQUE","IA",
"SC7689","07/12/23","SRVCE","77950","NAGLE SIGNS  INC.","350.00","321.75","28.25","8.07","","HOUSE","","","","","","482","KWIK STAR # 710 NAGLE SIGNS","TOLEDO","IA",
"SC7692","07/14/23","SRVCE","77950","NAGLE SIGNS  INC.","87.50","80.45","7.05","8.06","","HOUSE","","","","","","162","KUM & GO #184 - NAGLE SIGNS","ALTOONA","IA",
"SC7703","08/16/23","SRVCE","77950","NAGLE SIGNS  INC.","140.00","128.71","11.29","8.06","","HOUSE","","","","","","94","KUM & GO # 4098","WINDSOR HEIGHTS","IA",
"SC7704","08/16/23","SRVCE","77950","NAGLE SIGNS  INC.","87.50","80.46","7.04","8.05","","HOUSE","","","","","","30","KUM & GO","ANKENY","IA",
"SC7705","08/08/23","SRVCE","77950","NAGLE SIGNS  INC.","192.50","176.98","15.52","8.06","","HOUSE","","","","","","344","KUM & GO - NAGLE SIGNS","STORY CITY","IA",
"SC7706","08/01/23","SRVCE","77950","NAGLE SIGNS  INC.","122.50","112.63","9.87","8.06","","HOUSE","","","","","","484","KUM & GO 135 - NAGLE SIGNS","POLK CITY","IA",
"SC7707","08/02/23","SRVCE","77950","NAGLE SIGNS  INC.","70.00","64.35","5.65","8.07","","HOUSE","","","","","","163","KUM & GO - NAGLE SIGNS","WAUKEE","IA",
"SC7713","08/09/23","SRVCE","77950","NAGLE SIGNS  INC.","70.00","64.35","5.65","8.07","","HOUSE","","","","","","352","KWIK STAR - NAGLE SIGNS","DES MOINES","IA",
"SC7715","08/10/23","SRVCE","77950","NAGLE SIGNS  INC.","105.00","96.53","8.47","8.07","","HOUSE","","","","","","485","GRACE CHURCH- NAGLE SIGNS","MARSHALLTOWN","IA",
"SC7716","08/10/23","SRVCE","77950","NAGLE SIGNS  INC.","157.50","144.80","12.70","8.06","","HOUSE","","","","","","486","WENDY´S - NAGLE SIGNS","MARSHALLTOWN","IA",
"SC7719","08/23/23","SRVCE","77950","NAGLE SIGNS  INC.","175.00","160.20","14.80","8.46","","HOUSE","","","","","","444","FIVE STAR REAL ESTATE","MARSHALLTOWN","IA",
"SC7722","09/08/23","SRVCE","77950","NAGLE SIGNS  INC.","157.50","144.80","12.70","8.06","","HOUSE","","","","","","489","UNITYPOINT HEALTH SOUTH CAMPUS","MARSHALLTOWN","IA",
"SC7735","08/28/23","SRVCE","77950","NAGLE SIGNS  INC.","175.00","160.88","14.12","8.07","","HOUSE","","","","","","352","KWIK STAR - NAGLE SIGNS","DES MOINES","IA",
"SC7737","08/23/23","SRVCE","77950","NAGLE SIGNS  INC.","87.50","80.46","7.04","8.05","","HOUSE","","","","","","11","KUM N GO","DES MOINES","IA",
"SC7741","09/12/23","SRVCE","77950","NAGLE SIGNS  INC.","997.50","917.03","80.47","8.07","","HOUSE","","","","","","483","WELLS FARGO #103733 - SIGNTECH","MARSHALLTOWN","IA",
"SC7742","09/06/23","SRVCE","77950","NAGLE SIGNS  INC.","385.00","353.93","31.07","8.07","","HOUSE","","","","","","419","MARSHALLTOWN ARTS & CIVIC CENTER - NAGLE SGINS","MARSHALLTOWN","IA",
"SC7745","08/31/23","SRVCE","77950","NAGLE SIGNS  INC.","70.00","64.35","5.65","8.07","","HOUSE","","","","","","494","KUM & GO - NAGLE SIGNS","WEST DES MOINES","IA",
"SC7751","09/30/23","SRVCE","77950","NAGLE SIGNS  INC.","770.00","707.88","62.12","8.07","","HOUSE","","","","","","461","KWIK STAR # 1068","STORY CITY","IA",
"SC7753","09/19/23","SRVCE","77950","NAGLE SIGNS  INC.","507.50","466.58","40.92","8.06","","HOUSE","","","","","","477","FIRST METHODIST CHURCH- NAGLE SIGNS","MARSHALLTOWN","IA",
"SC7754","09/25/23","SRVCE","77950","NAGLE SIGNS  INC.","350.00","321.79","28.21","8.06","","HOUSE","","","","","","495","WORLD LIQUOR & TOBACCO + VAPORS- NAGLE SIGNS","DES MOINES","IA",
"SC7755","09/19/23","SRVCE","77950","NAGLE SIGNS  INC.","140.00","128.70","11.30","8.07","","HOUSE","","","","","","496","KWIK STAR # 1158 - NAGLE SIGNS","AMES","IA",
"SC7756","10/09/23","SRVCE","77950","NAGLE SIGNS  INC.","542.50","501.90","40.60","7.48","","HOUSE","","","","","","494","KUM & GO - NAGLE SIGNS","WEST DES MOINES","IA",
"SC7759","09/27/23","SRVCE","77950","NAGLE SIGNS  INC.","140.00","128.71","11.29","8.06","","HOUSE","","","","","","92","KUM & GO","DES MOINES","IA",
"SC7762","10/09/23","SRVCE","77950","NAGLE SIGNS  INC.","420.00","836.33","-416.33","-99.13","","HOUSE","","","","","","214","KWIK STAR","GRIMES","IA",
"SC7766","10/26/23","SRVCE","77950","NAGLE SIGNS  INC.","280.00","269.21","10.79","3.85","","HOUSE","","","","","","120","KUM & GO- NAGLE SIGNS","WAUKEE","IA",
"SC7768","10/09/23","SRVCE","77950","NAGLE SIGNS  INC.","437.50","402.24","35.26","8.06","","HOUSE","","","","","","430","KWIK STAR- NAGLE SIGNS","DES MOINES","IA",
"SC7772","10/09/23","SRVCE","77950","NAGLE SIGNS  INC.","70.00","64.35","5.65","8.07","","HOUSE","","","","","","94","KUM & GO # 4098","WINDSOR HEIGHTS","IA",
"SC7777","10/09/23","SRVCE","77950","NAGLE SIGNS  INC.","125.53","116.22","9.31","7.42","","HOUSE","","","","","","167","PET SUPPLIES PLUS - NAGLE SIGNS","DES MOINES","IA",
"SC7779","10/16/23","SRVCE","77950","NAGLE SIGNS  INC.","280.00","274.56","5.44","1.94","","HOUSE","","","","","","92","KUM & GO","DES MOINES","IA",
"SC7781","10/11/23","SRVCE","77950","NAGLE SIGNS  INC.","273.67","244.22","29.45","10.76","","HOUSE","","","","","","501","FLEET FARM - NAGLE SIGNS","WAUKEE","IA",
"SC7790","10/23/23","SRVCE","77950","NAGLE SIGNS  INC.","70.00","68.64","1.36","1.94","","HOUSE","","","","","","155","KUM & GO - NAGLE SIGNS","ANKENY","IA",
"SC7792","10/27/23","SRVCE","77950","NAGLE SIGNS  INC.","232.50","204.44","28.06","12.07","","HOUSE","","","","","","504","STEVEN ZAHND: ZAHND FARMS - NAGLE SIGNS","MELBOURNE","IA",
"SC7793","10/27/23","SRVCE","77950","NAGLE SIGNS  INC.","210.00","205.92","4.08","1.94","","HOUSE","","","","","","503","BAXTER COUNTRY STORE - BAXTER OIL COMPANY- NAGLE SIGNS","BAXTER","IA",
"SC7794","10/26/23","SRVCE","77950","NAGLE SIGNS  INC.","115.24","111.15","4.09","3.55","","HOUSE","","","","","","505","SOL INN- NALGE SIGNS","MARSHALLTOWN","IA",
"","","SRVCE","","Product Totals","33948.17","31323.22","2624.95","7.73","64.00","HOUSE",

"","","","","Salesperson HOUSE Totals","97049.65","71744.83","25304.82","26.07","224.00","HOUSE",

"10951-1","11/21/22","ALUM","6039","SERVICE REPS.  INC.","540.99","378.40","162.59","30.05","200.00","JEFF","","","","","","DEFAULT","SERVICE REPS., INC.","GRIMES","IA",
"10982-1","02/07/23","ALUM","6049","FREEMAN","1815.40","1327.03","488.37","26.90","","JEFF","","","","","","DEFAULT","FREEMAN","DES MOINES","IA",
"11204","05/30/23","ALUM","6098","DESIGN DISPLAY INC.","971.24","471.76","499.48","51.43","","JEFF","","","","","","1","MOTION INDUSTRIES - DESIGN DISPLAY INC.","ANKENY","IA",
"11389","09/28/23","ALUM","6145","MULCAHY","332.68","116.44","216.24","65.00","200.00","JEFF","","","","","","1","MULCAHY","GRIMES","IA",
"11424","10/17/23","ALUM","6018","COUNTRY LANDSCAPES","5419.31","3235.91","2183.40","40.29","","JEFF","","","","","","2","CANYON LANDING - COUNTRY LANDSCAPES","ANKENY","IA",
"11522","10/19/23","ALUM","6166","CITY OF ALLEMAN","207.22","417.92","-210.70","-101.68","","JEFF","","","","","","DEFAULT","CITY OF ALLEMAN","ALLEMAN","IA",
"11522","10/19/23","ALUM","6166","CITY OF ALLEMAN","2015.18","761.40","1253.78","62.22","","JEFF","","","","","","DEFAULT","CITY OF ALLEMAN","ALLEMAN","IA",
"11522","10/19/23","ALUM","6166","CITY OF ALLEMAN","1076.56","755.79","320.77","29.80","","JEFF","","","","","","DEFAULT","CITY OF ALLEMAN","ALLEMAN","IA",
"","","ALUM","","Product Totals","12378.58","7464.65","4913.93","39.70","400.00","JEFF",

"10928-1","11/28/22","AWNING","6036","CONSTRUCTION & AGGREGATE PRODUCTS","3840.24","1856.66","1983.58","51.65","185.00","JEFF","","","","","","DEFAULT","CONSTRUCTION & AGGREGATE PRODUCTS","DES MOINES","IA",
"11322","07/25/23","AWNING","2366","TASTE TO GO CATERING","1694.36","381.03","1313.33","77.51","","JEFF","","","","","","DEFAULT","TASTE TO GO CATERING","DES MOINES","IA",
"11365","08/23/23","AWNING","6140","IRI LLC","877.47","480.94","396.53","45.19","","JEFF","","","","","","1","IOWA REALTY","INDIANOLA","IA",
"","","AWNING","","Product Totals","6412.07","2718.63","3693.44","57.60","185.00","JEFF",

"11140","02/28/23","BANNER","5462","SHULER ELEMENTARY","285.36","66.00","219.36","76.87","","JEFF","","","","","","DEFAULT","SHULER ELEMENTARY","CLIVE","IA",
"11162","03/10/23","BANNER","5462","SHULER ELEMENTARY","285.36","88.20","197.16","69.09","","JEFF","","","","","","DEFAULT","SHULER ELEMENTARY","CLIVE","IA",
"11237","04/27/23","BANNER","6106","BAKER INTERIOR SYSTEMS","413.12","66.00","347.12","84.02","","JEFF","","","","","","DEFAULT","BAKER INTERIOR SYSTEMS","DES MOINES","IA",
"11237","04/27/23","BANNER","6106","BAKER INTERIOR SYSTEMS","514.48","112.00","402.48","78.23","","JEFF","","","","","","DEFAULT","BAKER INTERIOR SYSTEMS","DES MOINES","IA",
"11252","05/10/23","BANNER","3582","EVERBRITE LLC","416.01","116.76","299.25","71.93","","JEFF","","","","","","26","DOMINO´S - EVERBRITE","INDIANOLA","IA",
"11269","05/12/23","BANNER","6118","TREAT YOURSELF DESSERTS","181.98","60.20","121.78","66.92","","JEFF","","","","","","DEFAULT","TREAT YOURSELF DESSERTS","VAN METER","IA",
"","","BANNER","","Product Totals","2096.31","509.16","1587.15","75.71","0.00","JEFF",

"10893","01/19/23","BLDG","6027","CIGARETTE ENERGY DISCOUNT STORE","2548.59","1242.65","1305.94","51.24","443.70","JEFF","","","","","","DEFAULT","CIGARETTE ENERGY DISCOUNT STORE","DES MOINES","IA",
"10893","01/19/23","BLDG","6027","CIGARETTE ENERGY DISCOUNT STORE","1776.45","770.97","1005.48","56.60","","JEFF","","","","","","DEFAULT","CIGARETTE ENERGY DISCOUNT STORE","DES MOINES","IA",
"10899","01/18/23","BLDG","4236","EASTER SEALS CAMP SUNNYSIDE","260.55","179.95","80.60","30.93","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"10899","01/18/23","BLDG","4236","EASTER SEALS CAMP SUNNYSIDE","456.59","73.34","383.25","83.94","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"10899","01/18/23","BLDG","4236","EASTER SEALS CAMP SUNNYSIDE","487.95","383.05","104.90","21.50","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"10899","01/18/23","BLDG","4236","EASTER SEALS CAMP SUNNYSIDE","487.95","305.86","182.09","37.32","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"11131","04/10/23","BLDG","6080","CURING CRACK CHIROPRACTIC","7443.91","5115.13","2328.78","31.28","225.00","JEFF","","","","","","DEFAULT","CURING CRACK CHIROPRACTIC","JOHNSTON","IA",
"11142","04/11/23","BLDG","3747","BARTUSH SIGNS","2609.01","1227.53","1381.48","52.95","","JEFF","","","","","","3","PRAXAIR","DES MOINES","IA",
"11187","06/13/23","BLDG","5554","IOWA TRUST AND SAVINGS BANK","2931.29","1889.09","1042.20","35.55","","JEFF","","","","","","DEFAULT","IOWA TRUST AND SAVINGS BANK","PANORA","IA",
"11202","05/23/23","BLDG","6097","THE SLAUGHTER HOUSE","3315.28","2270.37","1044.91","31.52","187.25","JEFF","","","","","","DEFAULT","THE SLAUGHTER HOUSE","DES MOINES","IA",
"11207","05/24/23","BLDG","6101","BEISSER LUMBER","4162.27","2229.62","1932.65","46.43","","JEFF","","","","","","DEFAULT","BEISSER LUMBER","GRIMES","IA",
"11207","05/24/23","BLDG","6101","BEISSER LUMBER","1961.22","1383.36","577.86","29.46","","JEFF","","","","","","DEFAULT","BEISSER LUMBER","GRIMES","IA",
"11207","05/24/23","BLDG","6101","BEISSER LUMBER","1103.86","763.24","340.62","30.86","","JEFF","","","","","","DEFAULT","BEISSER LUMBER","GRIMES","IA",
"11207","05/24/23","BLDG","6101","BEISSER LUMBER","2055.57","1384.28","671.29","32.66","","JEFF","","","","","","DEFAULT","BEISSER LUMBER","GRIMES","IA",
"11235","05/03/23","BLDG","3205","STRATUS","892.68","484.32","408.36","45.75","","JEFF","","","","","","37","US BANK - STRATUS","WEST DES MOINES","IA",
"11389","09/28/23","BLDG","6145","MULCAHY","9498.06","6093.56","3404.50","35.84","","JEFF","","","","","","1","MULCAHY","GRIMES","IA",
"11461","10/19/23","BLDG","6155","BEVY'S TAVERN","626.69","120.42","506.27","80.78","","JEFF","","","","","","DEFAULT","BEVY´S TAVERN","WEST DES MOINES","IA",
"11471","09/26/23","BLDG","4236","EASTER SEALS CAMP SUNNYSIDE","519.69","147.90","371.79","71.54","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"11542","10/27/23","BLDG","6135","IOWA TRUST AND SAVINGS BANK","775.44","665.28","110.16","14.21","","JEFF","","","","","","1","IOWA TRUST & SAVINGS BANK","CLIVE","IA",
"","","BLDG","","Product Totals","43913.05","26729.92","17183.13","39.13","855.95","JEFF",

"11129","04/22/23","CASTMT","2460","DOWNING INC.","640.67","249.75","390.92","61.02","","JEFF","","","","","","21","FOOT & ANKLE CENTER OF IOWA - DOWNING","ANKENY","IA",
"11343","10/18/23","CASTMT","2460","DOWNING INC.","689.00","333.25","355.75","51.63","","JEFF","","","","","","24","ACCESS SYSTEMS - DOWNING","WAUKEE","IA",
"11462","10/16/23","CASTMT","6156","DANA COMPANY","2243.20","1301.01","942.19","42.00","","JEFF","","","","","","DEFAULT","DANA COMPANY","CLIVE","IA",
"","","CASTMT","","Product Totals","3572.87","1884.01","1688.86","47.27","0.00","JEFF",

"10802-2","11/29/22","CHANNL","3461","AURORA SIGN CO.","974.61","1328.05","-353.44","-36.26","","JEFF","","","","","","13","CHAMPION XPRESS CARWASH","OTTUMWA","IA",
"10916-3","11/30/22","CHANNL","6031","ENVOY MORTGAGE","4493.77","2786.63","1707.14","37.99","","JEFF","","","","","","DEFAULT","ENVOY MORTGAGE","ALTOONA","IA",
"10972-1","02/28/23","CHANNL","6042","SMITH MILLS LAW","2805.94","1805.61","1000.33","35.65","259.85","JEFF","","","","","","DEFAULT","SMITH MILLS LAW","WEST DES MOINES","IA",
"10982-1","02/07/23","CHANNL","6049","FREEMAN","5145.51","3936.13","1209.38","23.50","296.82","JEFF","","","","","","DEFAULT","FREEMAN","DES MOINES","IA",
"11037","01/05/23","CHANNL","5992","MY LEARNING SAFARI","582.44","421.17","161.27","27.69","","JEFF","","","","","","DEFAULT","MY LEARNING SAFARI","ANKENY","IA",
"11051","02/27/23","CHANNL","2460","DOWNING INC.","4995.74","2741.35","2254.39","45.13","","JEFF","","","","","","19","ANKENY ORTHODONTICS - DOWNING","ANKENY","IA",
"11051","02/27/23","CHANNL","2460","DOWNING INC.","5578.28","2520.93","3057.35","54.81","","JEFF","","","","","","19","ANKENY ORTHODONTICS - DOWNING","ANKENY","IA",
"11106","03/13/23","CHANNL","2460","DOWNING INC.","7935.09","3595.24","4339.85","54.69","240.65","JEFF","","","","","","20","MAIN STREET DENTAL - DOWNING","AMES","IA",
"11129","04/22/23","CHANNL","2460","DOWNING INC.","11201.00","4736.25","6464.75","57.72","365.00","JEFF","","","","","","21","FOOT & ANKLE CENTER OF IOWA - DOWNING","ANKENY","IA",
"11138","04/12/23","CHANNL","2460","DOWNING INC.","622.99","259.19","363.80","58.40","","JEFF","","","","","","23","TODAY´S DENTAL - DOWNING CONSTRUCTION","BELLEVUE","NE",
"11139","04/12/23","CHANNL","2460","DOWNING INC.","7598.00","3907.49","3690.51","48.57","","JEFF","","","","","","22","TODAY'S DENTAL - DOWNING CONSTRUCTION","BELLEVUE","NE",
"11139","04/12/23","CHANNL","2460","DOWNING INC.","6389.00","3158.29","3230.71","50.57","","JEFF","","","","","","22","TODAY'S DENTAL - DOWNING CONSTRUCTION","BELLEVUE","NE",
"11194-2","06/05/23","CHANNL","6093","FOOT & ANKLE CENTER OF IOWA","417.37","3.80","413.57","99.09","200.00","JEFF","","","","","","DEFAULT","FOOT & ANKLE CENTER OF IOWA","GRIMES","IA",
"11201","06/06/23","CHANNL","6096","HOGAN HANSEN","4952.05","3565.09","1386.96","28.01","","JEFF","","","","","","DEFAULT","HOGAN HANSEN","ANKENY","IA",
"11340","10/09/23","CHANNL","6135","IOWA TRUST AND SAVINGS BANK","5395.25","3011.87","2383.38","44.18","600.00","JEFF","","","","","","1","IOWA TRUST & SAVINGS BANK","CLIVE","IA",
"11340","10/09/23","CHANNL","6135","IOWA TRUST AND SAVINGS BANK","5395.25","2977.49","2417.76","44.81","","JEFF","","","","","","1","IOWA TRUST & SAVINGS BANK","CLIVE","IA",
"11340","10/09/23","CHANNL","6135","IOWA TRUST AND SAVINGS BANK","1709.13","891.94","817.19","47.81","","JEFF","","","","","","1","IOWA TRUST & SAVINGS BANK","CLIVE","IA",
"11340","10/09/23","CHANNL","6135","IOWA TRUST AND SAVINGS BANK","6850.17","3489.80","3360.37","49.06","","JEFF","","","","","","1","IOWA TRUST & SAVINGS BANK","CLIVE","IA",
"11340","10/09/23","CHANNL","6135","IOWA TRUST AND SAVINGS BANK","2909.84","965.82","1944.02","66.81","","JEFF","","","","","","1","IOWA TRUST & SAVINGS BANK","CLIVE","IA",
"11343","10/18/23","CHANNL","2460","DOWNING INC.","5690.00","4342.30","1347.70","23.69","135.00","JEFF","","","","","","24","ACCESS SYSTEMS - DOWNING","WAUKEE","IA",
"11349","08/02/23","CHANNL","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","2294.51","2304.15","-9.64","-0.42","","JEFF","","","","","","40","WELLS FARGO-SIGNTECH","DES MOINES","IA",
"11399","10/24/23","CHANNL","6028","FARMERS BANK OF NORTHERN MISSOURI","2903.00","932.42","1970.58","67.88","","JEFF","","","","","","DEFAULT","FARMERS BANK OF NORTHERN MISSOURI","PRINCETON","MO",
"11461","10/19/23","CHANNL","6155","BEVY'S TAVERN","8541.57","4254.20","4287.37","50.19","304.60","JEFF","","","","","","DEFAULT","BEVY´S TAVERN","WEST DES MOINES","IA",
"11461","10/19/23","CHANNL","6155","BEVY'S TAVERN","985.47","151.58","833.89","84.62","","JEFF","","","","","","DEFAULT","BEVY´S TAVERN","WEST DES MOINES","IA",
"","","CHANNL","","Product Totals","106365.98","58086.79","48279.19","45.39","2401.92","JEFF",

"10600","05/08/23","DRCT","5938","WAUKEE AREA CHRISTIAN SERVICES","3606.82","1553.56","2053.26","56.93","","JEFF","","","","","","1","WESTVIEW CHURCH","WAUKEE","IA",
"10961-1","11/10/22","DRCT","5459","TSS","1390.88","1116.10","274.78","19.76","85.49","JEFF","","","","","","1","TSS - NATIONAL CARWASH SOLUTIONS","WARREN","MI",
"10962-1","11/10/22","DRCT","5459","TSS","2499.54","2042.33","457.21","18.29","128.24","JEFF","","","","","","1","TSS - NATIONAL CARWASH SOLUTIONS","WARREN","MI",
"10984-1","11/10/22","DRCT","5459","TSS","1390.88","1220.39","170.49","12.26","85.49","JEFF","","","","","","1","TSS - NATIONAL CARWASH SOLUTIONS","WARREN","MI",
"11040","04/20/23","DRCT","4236","EASTER SEALS CAMP SUNNYSIDE","1295.43","658.07","637.36","49.20","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"11040","04/20/23","DRCT","4236","EASTER SEALS CAMP SUNNYSIDE","4479.45","1446.24","3033.21","67.71","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"11040","04/20/23","DRCT","4236","EASTER SEALS CAMP SUNNYSIDE","4953.87","1425.32","3528.55","71.23","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"11040","04/20/23","DRCT","4236","EASTER SEALS CAMP SUNNYSIDE","1419.82","448.41","971.41","68.42","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"11174","04/11/23","DRCT","3205","STRATUS","382.59","162.02","220.57","57.65","","JEFF","","","","","","46","US BANK - STRATUS","DES MOINES","IA",
