Part Number,Short Description,Inventory Type,Inventory UOM,Purchase UOM,Qty On Hand,Unit Cost,List Price,Accounting Cost,User 1 Cost,User 2 Cost,Last Actual Cost,Average Cost
306-1230,F96T12D/HO LAMP (DAYLIGHT HIGH OUTPUT),LAMPS,EA,EA,5,2.49,12.17,2.49,2.89,0,2.88,2.49
306-1240,F96T8TL841 LAMP,LAMPS,EA,EA,0,12.37,27.214,12.37,6.944,0,0,0
306-1250,F108T12CW/HO LAMP,LAMPS,EA,EA,14,12.66,27.852,12.66,10.0925,0,16.7,12.2169
306-1260,F108T12D/HO LAMP,LAMPS,EA,EA,28,10.0925,22.45,10.0925,10.0925,0,8.79,9.2657
306-1270,F117T12CW/HO LAMP,LAMPS,EA,EA,18,17.1,37.62,17.1,10.0925,0,17.1,16.165
306-1280,F117T12D/HO LAMP,LAMPS,EA,CS,9,14.15,31.13,14.15,10.0925,0,10.9308,13.2451
306-1290,F120T12CW/HO LAMP/VOLTARC,LAMPS,EA,EA,23,17.1,32.274,17.1,10.0925,0,17.1,14.194
306-1300,F120T12D/HO LAMP,LAMPS,EA,EA,11,14.15,22.45,14.15,10.0925,0,13.36,14.15
306-1301,F17T8/TL830/Plus/Alto,LAMPS,EA,EA,0,9.08,19.976,9.08,0,0,4.17,0
306-1302,F25T8/TL830/Plus/Alto,LAMPS,EA,EA,0,9.08,19.976,9.08,0,0,4.59,9.08
306-1310,U6 120CW/HO LAMP,LAMPS,EA,EA,0,18.14,34.75,18.14,18.14,0,31.81,31.81
306-1320,U6 120D/HO LAMP,LAMPS,EA,CS,0,18.14,34.75,18.14,18.14,0,0,0
306-1330,U6 24CW/HO LAMP,LAMPS,EA,CS,0,16.9783,26.25,16.9783,16.9783,0,0,0
306-1340,U6 24D/HO LAMP,LAMPS,EA,CS,0,18.255,26.25,18.255,18.255,0,0,0
306-1350,U6 36T12CW/HO LAMP,LAMPS,EA,EA,0,23.93,52.646,23.93,13.64,0,25.22,23.93
306-1360,U6 36D/HO LAMP,LAMPS,EA,CS,0,18.255,26.25,18.255,18.255,0,0,0
306-1370,U6 36T12SGN/HO LAMP,LAMPS,EA,CS,0,14.1,22.7,14.1,14.1,0,0,0
306-1380,U6 48CW/HO LAMP,LAMPS,EA,CS,0,16.9783,26.25,16.9783,16.9783,0,0,0
306-1390,U6 48D/HO LAMP,LAMPS,EA,CS,0,10.94,26.25,10.94,10.94,0,0,0
306-1400,U6 60T12CWHO,LAMPS,EA,EA,0,19.3983,26.45,19.3983,19.3983,0,24.22,19.4
306-1410,U60 T12D/HO LAMPS,LAMPS,EA,CS,0,19.3983,26.25,19.3983,19.3983,0,0,0
306-1420,U6 72CW/HO LAMP,LAMPS,EA,CS,0,18.4908,26.45,18.4908,18.4908,0,0,0
306-1430,U6 72D/HO LAMP,LAMPS,EA,CS,0,18.4917,26.45,18.4917,18.4917,0,0,0
306-1440,U6 84CW/HO LAMP,LAMPS,EA,CS,0,20.0633,27.15,20.0633,20.0633,0,0,0
306-1450,U6 84D/HO LAMP,LAMPS,EA,CS,0,13.1,27.15,13.1,13.1,0,0,0
306-1460,U6 96CW/HO LAMP,LAMPS,EA,EA,0,24.2,53.24,24.2,20.185,0,23.93,24.2
306-1470,U6 96DHO LAMP,LAMPS,EA,CS,0,17.0833,27.15,17.0833,17.0833,0,0,0
306-1480,U9-120CWHO,LAMPS,EA,CS,0,23.9967,34.75,23.9967,23.9967,0,0,0
306-1490,U9 36CW/HO LAMP,LAMPS,EA,CS,0,15.1517,26.25,15.1517,15.1517,0,0,0
306-1500,U9 36D/HO LAMP,LAMPS,EA,CS,0,19.1567,26.25,19.1567,19.1567,0,0,0
306-1510,U9-48CWHO LAMP,LAMPS,EA,CS,0,15.1517,26.25,15.1517,15.1517,0,0,0
306-1520,U9-48DHO LAMP,LAMPS,EA,CS,0,12.84,26.25,12.84,12.84,0,0,0
306-1530,U9 60CW/HO LAMPS,LAMPS,EA,CS,0,19.1567,26.25,19.1567,19.1567,0,28.18,2.6838
306-1540,U9 60D/HO LAMPS,LAMPS,EA,CS,0,15.6583,26.25,15.6583,15.6583,0,0,0
306-1550,U9 72CW/HO LAMP,LAMPS,EA,CS,0,18.2542,26.25,18.2542,18.2542,0,28.53,2.0379
306-1560,U9 84T12CW/HO,LAMPS,EA,CS,0,20.4217,28.05,20.4217,20.4217,0,0,0
306-1570,U9 84D/HO LAMP,LAMPS,EA,CS,0,17.9683,28.05,17.9683,17.9683,0,0,0
306-1580,U9 96T12CW/HO LAMP,LAMPS,EA,EA,0,31.73,69.806,31.73,20.185,0,31.73,16.148
306-1590,U9 96D/HO LAMP,LAMPS,EA,CS,0,17.9683,28.05,17.9683,17.9683,0,0,0
306-1600,12mm Tecnolux Ruby,NEON,FT,LB,0,2.63455,,2.6346,2.6346,0,0,0
306-1610,50PAR/FL/H-120V FLOOD LMP,LAMPS,EA,EA,0,9.91,21.8,9.91,9.91,0,0,0
306-1620,50PAR/FL/H-130V FLOOD LMP,LAMPS,EA,EA,0,9.3127,20.49,9.3127,9.3127,0,0,0
306-1622,13mm Coated Ruby,NEON,FT,LB,0,0.55,,0.55,0.55,0,0,0
306-1630,54 WATT PAR HR FLOOD BULB,LAMPS,EA,EA,0,6,13.2,6,6,0,0,0
306-1640,75 PAR/FL-115-125V,LAMPS,EA,EA,0,4.88,10.736,4.88,0,0,0,0
306-1650,75 PAR/FL-130V LAMP,LAMPS,EA,EA,0,4.96,14.52,4.96,4.96,0,0,0
306-1660,75R30 PAR/FL-130V LAMP R30 MED,LAMPS,EA,EA,0,4.96,10.91,4.96,4.96,0,0,0
306-1670,90PAR/FL/H-FL25 FLOOD LMP,LAMPS,EA,EA,0,5.03,10.87,5.03,5.03,0,0,0
306-1680,90PAR/FL/H-120V FLOOD LMP,LAMPS,EA,EA,0,14.1,31.02,14.1,14.1,0,0,0
306-1690,90PAR/FL/H-130V FLOOD LMP,LAMPS,EA,EA,0,4.2633,10.88,4.2633,4.2633,0,0,0
306-1700,100 PAR/FL 120V LAMP,LAMPS,EA,EA,0,5,11,5,5,0,0,0
306-1710,100 PAR/FL 130V LAMP,LAMPS,EA,EA,0,6.55,14.41,6.55,6.55,0,0,0
306-1720,150 PAR/FL 120V LAMP,LAMPS,EA,EA,0,3.495,7.69,3.495,3.495,0,0,0
306-1730,150 PAR/FL 130V LAMP,LAMPS,EA,EA,0,5.435,11.54,5.435,5.435,0,0,0
306-1740,250KR38/FL 120-130V,LAMPS,EA,EA,0,11.53,25.366,11.53,0,0,0,0
306-1750,PL13 TWIN-TUBE FLOURESCENT,LAMPS,EA,EA,0,1.25,7.57,1.25,1.25,0,0,0
306-1760,H33GL-400/DX LAMP,LAMPS,EA,EA,0,15.5857,34.66,15.5857,15.5857,0,0,0
306-1770,H36GW-1000/DX LAMP,LAMPS,EA,EA,0,19.95,65.25,19.95,19.95,0,0,0
306-1780,H37KC-250/DX LAMP,LAMPS,EA,EA,0,14.1175,38.85,14.1175,14.1175,0,14.115,14.12
306-1790,H39KC-175/DX LAMP,LAMPS,EA,EA,0,8.8886,21.89,8.8886,8.8886,0,0,0
306-1800,HR400DX33 GE LAMP,LAMPS,EA,EA,0,16.125,47.35,16.125,16.125,0,0,0
306-1810,HR1000 DX 36 GE LAMP,LAMPS,EA,EA,0,48.72,102.08,48.72,48.72,0,0,0
306-1820,HR100DX38 LAMP,LAMPS,EA,EA,0,36.96,81.31,36.96,36.96,0,0,0
306-1830,HR175DX39 GE LAMP,LAMPS,EA,EA,0,6.95,33.19,6.95,6.95,0,0,0
306-1840,HR250DX37 GE LAMP,LAMPS,EA,EA,0,27.2,66.02,27.2,27.2,0,0,0
306-1850,HIT 150W/G12/UVS/4K BULB,LAMPS,EA,EA,0,46.2,108.47,46.2,46.2,0,0,0
306-1860,GP109 100 SCKT STRING W/BULBS,LAMPS,EA,EA,0,63,138.6,63,63,0,0,0
306-1870,LU35/MED GE LAMP,LAMPS,EA,EA,0,23.61,51.93,23.61,23.61,0,0,0
306-1880,LU50/MED GE LAMP,LAMPS,EA,EA,0,17.89,53.13,17.89,17.89,0,17.89,17.89
306-1885,Signbrite 250w induction light ,LAMPS,EA,EA,0,150,330,150,0,0,0,0
306-1890,LU70/MED GE LAMP,LAMPS,EA,EA,0,12.51,43.97,12.51,12.51,0,12.51,12.51
306-1900,LU100/MED GE LAMP,LAMPS,EA,EA,0,26.86,40.3,26.86,26.86,0,26.86,26.86
306-1905,LU100/MOGUL GE LAMP,LAMPS,EA,EA,0,5.26,11.572,5.26,0,0,5.26,5.26
306-1910,LU150 HIGH PRESS SODIUM,LAMPS,EA,EA,0,10.4,45,10.4,10.4,0,10.4,10.4
306-1915,LU150 MOGUL BASE HIGH PRESSURE SODIUM,LAMPS,EA,EA,0,7.29,16.038,7.29,0,0,7.29,7.29
306-1920,LU200 HIGH PRESS SODIUM,LAMPS,EA,EA,0,39.76,119.16,39.76,39.76,0,0,0
306-1930,LU250 HIGH PRESS SODIUM,LAMPS,EA,EA,0,13.18,39.35,13.18,13.18,0,13.18,13.18
306-1940,LU400 HIGH PRESS SODIUM,LAMPS,EA,EA,0,10.4,38.14,10.4,10.4,0,10.4,10.4
306-1950,LU1000 HIGH PRESSURE SOD,LAMPS,EA,EA,0,49.94,124.94,49.94,49.94,0,0,0
306-1960,LU1000 G E LAMP,LAMPS,EA,EA,0,49.94,109.868,49.94,0,0,0,0
306-1965,MH250 U LAMP,LAMPS,EA,EA,1,14.1,31.02,14.1,0,0,10.84,14.1
306-1970,MH400 LAMP,LAMPS,EA,EA,1,14,62.304,14,11.815,0,14.08,14
306-1980,MH400/C/U COATED BULB,LAMPS,EA,EA,0,21.39,47.058,21.39,18.4067,0,21.39,18.4064
306-1985,MH1000W bulb,LAMPS,EA,EA,0,26.69,58.718,26.69,0,0,0,0
306-1990,400 HOR LAMP,LAMPS,EA,EA,0,13.57,29.854,13.57,0,0,0,0
306-2000,MH 70W/U/PS MEDIUM BASE,LAMPS,EA,EA,0,19.58,43.08,19.58,19.58,0,0,0
306-2010,MH175/4 CLEAR LAMP,LAMPS,EA,EA,0,40.66,89.452,40.66,0,0,40.66,5
306-2020,MS420/BU/ED37/PS BULB HID,LAMPS,EA,EA,0,23.05,50.71,23.05,23.05,0,0,0
306-2030,MS250/HOR METALARC LAMP,LAMPS,EA,EA,0,35.94,79.068,35.94,0,0,35.94,35.94
306-2040,MS320/BU/ED28/PS BULB HID,LAMPS,EA,EA,0,39.61,87.142,39.61,17.1133,0,39.61,8.555
306-2050,MS 400W/B/LU BULB (COVENANT),LAMPS,EA,EA,0,25.1233,50.25,25.1233,25.1233,0,0,0
306-2060,MVR50/U MEDIUM BASE GE MH LAMP,LAMPS,EA,EA,0,31.98,62.54,31.98,31.98,0,31.98,31.98
306-2070,MVR 70W MH BULBS MED,LAMPS,EA,EA,0,11.2,59.8,11.2,11.2,0,11.2,11.2
306-2080,MVR100/U MERC VAPOR LAMP,LAMPS,EA,EA,0,19.3667,42.61,19.3667,19.3667,0,19.3667,19.37
306-2090,MVR175/U MERC VAPOR LAMP,LAMPS,EA,EA,0,10.5,42.11,10.5,10.5,0,10.5,10.5
306-2100,MVR175/U MEDIUM BASE,LAMPS,EA,EA,0,37.53,47.18,37.53,37.53,0,37.53,37.53
306-2110,MVR250/C/U LAMP,LAMPS,EA,EA,0,18.66,41.052,18.66,12.7071,0,18.66,12.707
306-2120,MVR250/U MERC VAPOR LAMP,LAMPS,EA,EA,0,12.6692,38.68,12.6692,12.6692,0,12.67,10.86
306-2130,MVR320/U MERC VAPOR LAMP,LAMPS,EA,EA,0,26.31,61.89,26.31,26.31,0,26.31,26.31
306-2140,MVR400/C/U GE LAMP,LAMPS,EA,EA,0,17.99,55,17.99,17.99,0,0,0
306-2150,MVR400/U MERC VAPOR LAMP,LAMPS,EA,EA,0,13.7704,49.99,13.7704,13.7704,0,14.63,14.63
306-2160,MVR400/U/ED28 MERC VAPOR LAMP,LAMPS,EA,EA,0,25.84,56.848,25.84,13.0142,0,25.84,25.84
306-2170,MVR400/U/F GE LAMP,LAMPS,EA,EA,0,30.06,66.14,30.06,30.06,0,0,0
306-2180,MVR1000/U LAMP,LAMPS,EA,EA,0,25.625,70.65,25.625,25.625,0,44.76,25.625
306-2190,MVR1000/U/BT37 BULB,LAMPS,EA,EA,0,28.8083,85.01,28.8083,28.8083,0,35.84,28.81
306-2200,MVR1500/U LAMP,LAMPS,EA,EA,0,22.86,50.292,22.86,0,0,0,0
306-2210,MXR70/U/MED GE MH LAMP,LAMPS,EA,EA,0,45.38,101.38,45.38,45.38,0,0,0
306-2220,MXR100/C/U MED B17MED,LAMPS,EA,EA,0,28.3,62.26,28.3,28.3,0,0,0
306-2230,MXR100/U MED GE B17MED MH LAMP,LAMPS,EA,EA,0,28.3,66.79,28.3,28.3,0,0,0
306-2240,PL13/4100K (PL TWIN),LAMPS,EA,EA,0,1.25,2.85,1.25,1.25,0,0,0
306-2250,Q150CL/DC 120V QUARTZ LAMP,LAMPS,EA,EA,0,24.01,52.82,24.01,24.01,0,0,0
306-2260,Q250CL/MC-120V LAMP,LAMPS,EA,EA,0,16.735,36.83,16.735,16.735,0,0,0
306-2270,Q250CL/MC-130V LAMP,LAMPS,EA,EA,0,16.74,36.828,16.74,26.66,0,16.74,16.74
306-2280,Q300T3/CL-120V GE LAMP,LAMPS,EA,EA,0,5.78,20.17,5.78,5.78,0,0,0
306-2290,Q500/350WM-130V LAMP,LAMPS,EA,EA,0,19.75,43.45,19.75,0,0,0,0
306-2300,Q500CL/MC-EVR-120V LAMP,LAMPS,EA,EA,0,23.185,43.68,23.185,23.185,0,0,0
306-2310,Q500T3/CL-130V GE LAMP,LAMPS,EA,EA,0,3.95,12.32,3.95,3.95,0,3.95,3.95
306-2320,Q500T3Q/CL-120 VOLT BULB,LAMPS,EA,EA,0,5.51,11.97,5.51,5.51,0,0,0
306-2330,Q1500T3Q/CL-240 V LAMP,LAMPS,EA,EA,0,12,26.4,12,12,0,0,0
306-2340,Q1500T3/CL-277V LAMP,LAMPS,EA,EA,0,7.69,16.92,7.69,7.69,0,0,0
306-2350,JUNO LAMPS 50W PAR R20,LAMPS,EA,EA,0,5.28,11.616,5.28,5.28,0,5.28,5.28
307-0100,18 GAUGE LED HOOK UP WIRE,ELECT,FT,FT,3803,0.30316,0.53053,0.3032,0.325,0,0.2908,0.3032
307-0101,LED HOOK UP WIRE for RGB systems,ELECT,FT,FT,200,0.5468,0.9569,0.5468,0,0,0.5468,0.3032
307-0103,Sloan “Y” connector 701385,ELECT,EA,EA,0,19.06,33.355,19.06,0,0,19.06,5.67
307-0104,Round 701156 Sloan Mounting Buttons,ELECT,EA,EA,0,0.26,0.455,0.26,0,0,0.253,0.26
307-0105,Wire Management Clip,ELECT,EA,BG,0,0.0825,0.14438,0.0825,0.0825,0,0.0606,0.0606
307-0110,HRL-06-JC LED JUMPER CONN KIT,ELECT,EA,EA,0,3.39,5.9325,3.39,0,0,0,0
307-0120,701467 SPLICE CONNECTOR,ELECT,EA,EA,0,0.16,0.28,0.16,0.16,0,0.158,0.16
307-0121,Hanley LED NRG Mini-PE-Mini 7000k 12v,ELECT,EA,BG,-4,1.02313,1.79048,1.0231,0,0,1.98,1.9606
307-0122,Sloan LED 701269-WLP-MB White V-Series LED,ELECT,EA,BX,0,4.21,,4.21,0,0,4.2667,4.21
307-0123,"Sloan LED 701269-BT-MB Mini Blue - 1.125""",ELECT,EA,EA,0,1.39,2.4325,1.39,0,0,0,0
307-0124,Sloan LED 701269WVLL-MB,ELECT,EA,BX,0,4.21,7.3675,4.21,0,0,1.975,4.21
307-0125,"Sloan LED 701269-WT-MB CL4 Mini White - 1.125""",ELECT,EA,EA,0,2.48,4.34,2.48,3.3,0,2.502,2.48
307-0126,"Sloan LED 701269-WL2-MB CL4 Great White - 4""",ELECT,EA,EA,0,4.1808,7.3164,4.1808,12.95,0,4.1808,12.95
307-0127,"Sloan LED 701269-RL-MB Red Long Module - 4"" ",ELECT,EA,EA,0,2.85,4.9875,2.85,0,0,2.8508,2.85
307-0128,"Sloan LED 701269-RS-MB Red Short - 2""",ELECT,EA,EA,0,1.66,2.905,1.66,0,0,1.66,1.6551
307-0129,"Sloan LED 701269-RT-MB Mini Red - 1.125""",ELECT,EA,EA,0,1.39,2.4325,1.39,0,0,1.4,1.39
307-0130,Agilight Pro 115 White LED,ELECT,EA,EA,0,1.15,2.0125,1.15,0,0,1.305,2.019
307-0131,Sloan 701269-R5-MB Red Gen 5 LED,ELECT,EA,EA,0,2.33,4.4275,2.33,0,0,2.3549,2.4961
307-0132,Sloan 701269-W5-MB White CL5 LED,ELECT,EA,EA,0,5.73,10.0275,5.73,0,0,5.73,2.53
307-0133,WHT LED JS - 11,ELECT,EA,EA,0,0.94254,2.275,0.9425,0,0,0.8553,0.9425
307-0134,HanleyLED NRG Series IV - PE4/PN4,ELECT,EA,BG,805,2.275,3.98125,2.275,0,0,2.275,1.9
307-0135,ADV 24V 60W LED POWER SUPPLY,ELECT,EA,EA,0,88.85,177.7,88.85,0,0,88.85,0
307-0140,ADV 12V 60W LED POWER SUPPLY,ELECT,EA,EA,0,78.43,156.86,78.43,78.43,0,78.43,73.9656
307-0145,AGI Light PS12-60W-100-277V-ENC,ELECT,EA,EA,0,46.85,90,46.85,0,0,44.23,46.85
307-0146,Agilight power supply PS12-60W-100-277V no wiring enclosure,ELECT,EA,EA,0,35.31,82.46,35.31,0,0,47.31,35.3068
307-0147,Principal PL-120-12-U,ELECT,EA,EA,0,51.61,93.1,51.61,0,0,51.6,49.8235
307-0148,Principal PL-60-12-U power supply,ELECT,EA,EA,0,25.8,45.15,25.8,0,0,25.8,24
307-0149,H100W-PPS524V power supply,ELECT,EA,EA,0,53.31,93.2925,53.31,0,0,57.66,53.31
307-0150,POWER SUPPLY AC ADAPTER,ELECT,EA,EA,0,10.95,21.9,10.95,10.95,0,0,0
307-0151,H96W-SD-24V power supply,ELECT,EA,EA,1165,53.24,93.17,53.24,0,0,53.24,54.2528
307-0160,SLOAN 18 GAUGE HOOK UP WIRE,ELECT,FT,FT,0,0.27,0.875,0.27,0.33,0,0.2704,0.5
307-0165,Sloan 701507-MOD Power Supply,ELECT,EA,EA,0,47.2,101.2025,47.2,49.16,0,47.09,47.2
307-0167,Sloan 701507-MOD60277 Power Supply,ELECT,EA,EA,10,75.34,150.68,75.34,0,0,75.34,73.1867
307-0169,Sloan 701895-24C Power Supply,ELECT,EA,EA,0,73.95,164.42,73.95,0,0,71.27,73.95
307-0170,H192W-SD-24 power supply,ELECT,EA,EA,2,89.95,179.9,89.95,89.95,0,93.92,89.95
307-0180,SLOAN 8' RED LED STRIPE,ELECT,EA,EA,0,133.88,234.29,133.88,111.6,0,133.88,111.6
307-0190,SLOAN OUTSIDE RED TRIM CORNERS,ELECT,EA,EA,0,3.5,6.13,3.5,3.5,0,3.2975,3.5
307-0195,Sloan Outside Corner - 701362-White,ELECT,EA,EA,0,3.46,6.055,3.46,0,0,3.3,3.46
307-0200,TACO JOHNS 18 X 40 LED,ELECT,EA,EA,0,91.95,160.92,91.95,91.95,0,0,0
307-0210,Pro160 Agilight,ELECT,EA,EA,0,3.11,5.4425,3.11,4,0,3.185,3.0833
307-0211,US LED - Tandem,ELECT,EA,EA,0,3.11,5.4425,3.11,0,0,0,0
307-0215,701189-White-1 Sloan LEDStripe,ELECT,EA,EA,0,32.98,66.465,32.98,0,0,32.98,32.98
307-0220,701189-White-2 Sloan LEDStripe,ELECT,EA,EA,0,65,113.75,65,0,0,58.32,65
307-0225,701189-White-4 Sloan LEDStripe,ELECT,EA,EA,0,131.94,230.895,131.94,0,0,123.32,131.94
307-0230,701189-White-6 Sloan LEDStripe,ELECT,EA,EA,0,197.91,346.3425,197.91,0,0,184.98,197.91
307-0235,701189-White-8 Sloan LEDStripe,ELECT,EA,EA,0,223.47,461.79,223.47,0,0,223.47,263.88
307-0240,701189-White-10 Sloan LEDStripe,ELECT,EA,EA,0,329.84,577.22,329.84,0,0,329.84,329.84
307-0241,Agilight Pro215,ELECT,EA,EA,80,3.415,5.97625,3.415,0,0,3.42,3.4999
307-0242,Agilight Core G3 ,ELECT,EA,EA,0,2.6921,4.71118,2.6921,0,0,2.6921,1.3139
307-0243,Streetfighter,ELECT,EA,EA,0,1,1.75,1,0,0,1.0209,1.0137
307-0244,Agilight Signrayz led color G2 True Red ,ELECT,EA,EA,0,1.87,3.2725,1.87,0,0,1.85,1.87
307-0245,PL-QS60-MW-FF Principal Quik Stik,ELECT,EA,EA,0,62.5,109.375,62.5,0,0,0,0
307-0246,Principal Qwik Mod QM2,ELECT,EA,EA,0,0.61829,1.42741,0.6183,0,0,0.6183,0.8156
307-0247,Principal Qwik Mod QM3,ELECT,EA,EA,104,1.3198,2.30965,1.3198,0,0,1.0582,1.3176
307-0248,Principal Qwik Mod QM4,ELECT,EA,EA,0,1.89447,3.31532,1.8945,0,0,1.4208,1.8698
307-0249,Streetfighter pods,ELECT,EA,EA,0,2.433,4.2578,2.433,0,0,0,0
307-0250,QM2 Red,ELECT,EA,BG,0,0.84079,1.47138,0.8408,0,0,0.842,0.8573
307-0255,QM3 Red,ELECT,EA,BG,20,1.4198,2.48465,1.4198,0,0,1.5198,0.9695
307-0256,SHLB-2S60 4500K Concord,ELECT,EA,EA,15,50.92,89.11,50.92,0,0,50.92,48.808
307-0257,SHLB-2S36 4500K Concord,ELECT,EA,EA,8,30.56,53.48,30.56,0,0,30.56,28.4924
307-0258,HPEB-CC cable 6',ELECT,EA,EA,2004,3.92,6.86,3.92,0,0,3.92,3.823
307-0259,HPEB-CC cable 12,ELECT,EA,EA,1750,6.8,11.9,6.8,0,0,6.8,6.7756
307-0260,Hanley PF4180W,ELECT,EA,BG,192,2.0034,3.50595,2.0034,0,0,1.416,2.0034
307-0261,PF3120 Phoenix LED,ELECT,EA,BG,1095,1.23025,2.15294,1.2303,0,0,1.0159,1.2167
307-0262,PF3120 Red Phoenix LED,ELECT,EA,BG,415,1.28525,2.24919,1.2853,0,0,1.7498,1.2853
307-0263,PF2080 Phoenix LED,ELECT,EA,BG,1251,0.68283,1.71763,0.6828,0,0,0.6828,0.9815
307-0264,H120W-PPS5 Hanley Power Supply,ELECT,EA,EA,24,48.58,103.25,48.58,0,0,48.58,50.3157
307-0265,H60W-SD-12 Hanley Power Supply,ELECT,EA,EA,33,25.4,53.235,25.4,0,0,25.4,27.1403
307-0266,SHLB-EQUALIZER,ELECT,EA,EA,0,19.62,34.335,19.62,0,0,19.62,18.86
307-0267,Hanley NRG LED 5x20 conversion kit,ELECT,EA,,0,1350.5188,2363.4079,1350.5188,0,0,1343.9938,0
307-0268,Hanley NRG LED intercom conversion kit,ELECT,EA,,0,169.05,295.8375,169.05,0,0,163.7809,0
307-0269,"SHPEB-2S6045K NRG Bar 60"" 4500K",ELECT,EA,EA,2126,49.8,87.15,49.8,0,0,49.8,49.7999
307-0270,"SHPEB-2S3645K NRG Bar 36"" 4500K",ELECT,EA,EA,2024,29.88,52.29,29.88,0,0,29.88,29.8738
307-0271,PF2080 Red Phoenix LED,ELECT,EA,BG,16,0.84917,1.48605,0.8492,0,0,0.8492,0.9815
307-0272,Peregrine Series RGB-2072,ELECT,EA,BG,0,4.25373,7.444,4.2537,0,0,0,0
307-0273,"SHPEB-2S9645K NRG Bar 96"" 4500K",ELECT,EA,EA,40,79.68,139.44,79.68,0,0,79.68,79.68
307-0274,"SHPEB-2S12045K NRG Bar 120"" 4500K",ELECT,EA,EA,40,99.6,174.3,99.6,0,0,99.6,99.6
307-2530,LED Corn 120W,ELECT,EA,EA,5,98.0205,230.4225,98.0205,0,0,100.6667,122.6565
309-0050,MS Neon Cable Support - France,NEON,EA,EA,0,0.78,,0.78,0.78,0,0,0
309-0100,103C 15MM CAP,NEON,EA,EA,0,0.435,0.76,0.435,0.435,0,0,0
309-0110,12MM REGULAR ELECTRODE CAPS,NEON,EA,EA,50,0.0904,0.12,0.0904,0.0904,0,0.92,0.8409
309-0120,15MM REGULAR ELECTRODE CAPS,NEON,EA,EA,62,0.8368,1.4644,0.8368,0.0726,0,0.8368,0.3287
309-0130,EC0-10 10MM GREY END CAPS,NEON,EA,EA,0,0.31,0.54,0.31,0.31,0,0,0
309-0135,Black End Caps 10mm,NEON,EA,EA,0,0.31,0.5425,0.31,0,0,0.5763,0.31
309-0140,"EC3 12, 13MM BLACK CAPS",NEON,EA,EA,72,0.2856,0.5,0.2856,0.2856,0,0,0
309-0150,Electrobit elect. covers - ECW,NEON,EA,EA,0,0.29,,0.29,0.29,0,0,0
309-0153,13MM END CAPS - BLACK,NEON,EA,EA,0,0.6607,1.15623,0.6607,0,0,0.6607,0.3
309-0155,13MM END CAPS - GREY,NEON,EA,EA,0,0.35,0.6125,0.35,0.35,0,0.6923,0.35
309-0157,15MM END CAPS - GREY,NEON,EA,EA,0,0.52,0.91,0.52,0.35,0,0.6607,0.52
309-0160,EC6 16MM END CAPS (UL REC),NEON,EA,EA,0,0.3315,0.46,0.3315,0.3315,0,0,0
309-0170,IGLOO HOUSING CAP (UL),NEON,EA,EA,0,0.136,0.25,0.136,0.136,0,0.121,0.136
309-0180,12MM LONG ELECTRODE CAPS,NEON,EA,EA,0,0.0715,0.2,0.0715,0.0715,0,0,0
309-0190,15MM LONG ELECTRODE CAPS,NEON,EA,EA,0,0.0862,0.2,0.0862,0.0862,0,0,0
309-0200,10/20 ELECTRODES,NEON,EA,EA,0,0.65,1.14,0.65,0.65,0,0,0
309-0210,10/20T ELECTRODES,NEON,EA,EA,0,0.79,1.39,0.79,0.79,0,0,0
309-0220,10MM SSF ELECTRODES,NEON,EA,EA,0,0.65,1.14,0.65,0.65,0,0,0
309-0230,12/30C ELECTRODES,NEON,EA,EA,0,0.78,1.39,0.78,0.78,0,0,0
309-0240,12/30CT ELECTRODES,NEON,EA,EA,0,0.91,1.6,0.91,0.91,0,0,0
309-0250,12MM V-61 ELECTRODES,NEON,EA,EA,0,0.77,1.35,0.77,0.77,0,0,0
309-0260,13/30C ELECTRODES 2-1/2,NEON,EA,EA,0,0.9,1.6,0.9,0.9,0,0,0
309-0270,13/30CT ELECTRODES 2-1/2,NEON,EA,EA,0,1.21,2.12,1.21,1.21,0,0,0
309-0280,13MM SHSF ELECTRODES,NEON,EA,EA,0,0.7,1.23,0.7,0.7,0,0,0
309-0290,13MM V-61 ELECTRODES,NEON,EA,EA,0,0.7,1.23,0.7,0.7,0,0,0
309-0300,15/30CT ELECTRODES,NEON,EA,EA,0,0.93,1.61,0.93,0.93,0,0,0
309-0310,15/50C ELECTRODES,NEON,EA,EA,0,0.9,1.6,0.9,0.9,0,0,0
309-0320,15/50CT ELECTRODES,NEON,EA,EA,0,1.05,1.84,1.05,1.05,0,0,0
309-0330,15MM 8C ELECTRODES,NEON,EA,EA,0,1.6,2.8,1.6,1.6,0,0,0
309-0340,15MM SCF-15/8C ELECTRODES,NEON,EA,EA,0,0.71,1.25,0.71,0.71,0,0,0
309-0350,15 MM NON TUBULATED ELECTODES,NEON,EA,EA,0,0.7423,1.3,0.7423,0.7423,0,0,0
309-0360,30 R 55 ELECTRODE/EUROCOM,NEON,EA,EA,0,0.9,2,0.9,0.9,0,0,0
309-0370,30 RP 55 ELECTRODE/EUROCOM,NEON,EA,EA,0,1,2.25,1,1,0,0,0
309-0380,45 R 50 ELECTRODE/EUROCOM,NEON,EA,EA,0,0.9,1.8,0.9,0.9,0,0,0
309-0390,45 R 65 ELECTRODE/EUROCOM,NEON,EA,EA,0,0.9,2,0.9,0.9,0,0,0
309-0400,45 RP 50 ELECTRODE/EUROCOM,NEON,EA,EA,0,1.05,2.25,1.05,1.05,0,0,0
